e :  6132.575050017399 
 neig | 21.77292826155496
 fenêtr | 21.77292826155496
 malad | 14.372048825272774
 terr | 27.89553265595987
 désir | 31.242252979582297
 march | 82.03528866534802
 support | 20.17079061702567
 étrang | 21.77292826155496
 rendr | 19.966995414566554
 pein | 36.8035285888544
 géographi | 22.416784451329683
 dernièr | 22.1879657608338
 grain | 22.065710010782805
 découvr | 48.86800975481562
 tout | 21.866037665946436
 habité | 37.02180089924105
 précédent | 23.070174677575622
 ment | 20.858548687108243
 bizarr | 21.942853262997268
 étoil | 22.39501763603576
 histoir | 23.11277826443958
 fleur | 54.35582729708073
 mettr | 18.589279541493443
 just | 14.66483057450062
 anné | 21.80267560494901
 cach | 21.028473688550555
 manqu | 42.65356019078045
 géograph | 39.39231039163076
 important | 35.81090411674243
 franc | 23.714030867350345
 consol | 39.96896219534493
 nombr | 18.87454916580196
 rout | 22.1879657608338
 pass | 52.78948678864012
 admir | 46.58077961210578
 jeun | 21.94285326299727
 arbr | 21.94285326299727
 europ | 12.787086324551618
 quitt | 17.202123823830462
 risqu | 21.94285326299727
 vierg | 21.77292826155496
 monoton | 18.341675176229256
 paraiss | 32.00829580661293
 habit | 88.69531305440609
 peupl | 21.106758445498613
 roug | 34.763829955618505
 autr | 31.07936026355444
 naiv | 21.77292826155496
 semblabl | 22.065710010782805
 sembl | 53.27814349791822
 simpl | 38.27542860208414
 laiss | 72.0800177226877
 hésit | 20.136920416008863
 puiss | 30.609258786027794
 sort | 64.25348823160235
 demand | 84.05983984075007
 caiss | 22.1879657608338
 surveill | 20.1446383291697
 touch | 19.966995414566554
 éprouv | 18.629436667965425
 trouv | 97.93149236882267
 faibl | 21.94285326299727
 sourir | 21.94285326299727
 imag | 19.074798704101063
 mienn | 22.1879657608338
 entr | 33.07858531334086
 réverbèr | 21.84599172374468
 grandios | 21.77292826155496
 raisonn | 31.648289370256187
 livr | 21.8135702460523
 amus | 19.87454916580196
 bonn | 21.94285326299727
 écorc | 21.94285326299727
 exig | 27.6512724692059
 allum | 51.79181758857395
 éteint | 23.24009967901793
 vieill | 31.264781357884633
 lamp | 29.657098780663393
 rayonn | 17.933442854855524
 mang | 31.166885912601778
 mill | 41.22212150067825
 ressembl | 47.74285921210671
 mord | 21.246517943188913
 astronom | 18.756712675508098
 contr | 17.439163021131314
 ivrogn | 21.942853262997268
 lumièr | 21.94285326299727
 verr | 25.661263229987455
 exempl | 16.89037413296364
 second | 22.62092516810991
 commenc | 31.29572965671516
 tombé | 16.10901441943898
 brindill | 21.94285326299727
 gagn | 21.94285326299727
 proch | 15.764366248051532
 semain | 21.94285326299727
 jaun | 21.77292826155496
 minut | 21.77292826155496
 excus | 22.1879657608338
 dessin | 79.82036336355968
 rentr | 20.821197470648208
 problèm | 21.94285326299727
 frapp | 41.188733563838916
 repos | 21.066309968484745
 taill | 19.966995414566554
 pouss | 32.392001908372706
 chass | 28.10675844549861
 voyag | 72.94558212283333
 quatr | 30.194993027727772
 sabl | 23.36986340394219
 plac | 21.991122472090524
 aval | 31.76318330877639
 majestueus | 17.87454916580196
 énorm | 26.527815763718426
 montagn | 21.790850169552222
 personn | 27.469852868958355
 joli | 23.070174677575622
 interrog | 29.873664890542347
 croir | 27.4435111878294
 envi | 12.95701132599393
 modest | 18.044474167244267
 chos | 21.793854100409504
 apprivois | 55.21957228431519
 ordr | 22.065710010782805
 extraordinair | 22.1879657608338
 répèt | 20.9368334440563
 arbust | 22.620925168109906
 rencontr | 30.105587209204067
 bâill | 53.50297902790857
 terribl | 21.942853262997268
 mauvais | 21.831821950608525
 agiss | 20.858548687108243
 dans | 20.9368334440563
 possèd | 34.888459665721726
 raisonnabl | 21.83182195060853
 véritabl | 17.933442854855528
 rest | 42.1903563013269
 quelqu | 28.334877067164882
 arriv | 47.414420097789595
 herb | 21.83182195060853
 connaîtr | 19.933442854855528
 donn | 96.83886390794686
 content | 23.24009967901793
 trac | 20.6512724692059
 heur | 30.62397611460198
 réveill | 40.273816776873346
 arros | 36.6838148758965
 grand | 44.344547588324176
 tromp | 33.84507804731079
 économi | 17.246517943188916
 fatigu | 30.49447242062695
 bell | 22.065710010782805
 chang | 42.6683465976556
 ennui | 23.070174677575622
 tienn | 21.77292826155496
 occup | 38.10876763762596
 mond | 23.779354530714393
 fontain | 22.1879657608338
 pierr | 21.77292826155496
 comprendr | 30.354151132229532
 import | 47.06882234440097
 couch | 39.6806039337127
 planèt | 23.90752018988499
 ordonn | 52.999692982785824
 catastroph | 21.77292826155496
 sérieus | 21.942853262997268
 gross | 22.187965760833805
 ramon | 38.171031562105455
 éphémèr | 22.416784451329683
 petit | 35.07393852257623
 mélancoli | 18.979379139022384
 tomb | 43.606613235592945
 enferm | 20.136920416008863
 encombr | 27.886824510658073
 dout | 20.314563330612014
 rapid | 22.416784451329683
 visit | 20.710166158259465
 seul | 35.112383375603486
 avanc | 15.10901441943898
 cherch | 78.42581619111341
 homm | 21.895785009340493
 comm | 46.94742767269499
 invisibl | 22.416784451329683
 attendr | 28.706252265016257
 caus | 22.533768586443532
 boir | 22.198398689992864
 regard | 99.58246399183417
 preuv | 21.94285326299727

 
s :  4772.831594137495 
 personne | 14.809634167519835
 simple | 19.207900856629784
 tien | 28.22615256118601
 fleur | 54.35582729708073
 rend | 36.22027823810519
 quel | 44.44706504150145
 sorti | 28.88439487914584
 parlai | 22.416230565424605
 entendi | 22.416230565424605
 question | 16.62738426093982
 habité | 37.02180089924105
 couleur | 21.268930290027342
 surpri | 19.453013354466314
 étai | 35.10232509125191
